Instrument,Company Event Type,Date,year,ticker
RRC,EarningsReleases,2016-04-28 20:00:00,2016,RRC
RRC,EarningsReleases,2016-07-26 20:00:00,2016,RRC
RRC,EarningsReleases,2016-10-25 20:00:00,2016,RRC
RRC,EarningsReleases,2017-02-22 21:00:00,2017,RRC
RRC,EarningsReleases,2017-04-24 20:00:00,2017,RRC
RRC,EarningsReleases,2017-08-01 20:00:00,2017,RRC
RRC,EarningsReleases,2017-10-24 20:00:00,2017,RRC
RRC,EarningsReleases,2018-02-27 21:00:00,2018,RRC
RRC,EarningsReleases,2018-04-25 20:45:03,2018,RRC
RRC,EarningsReleases,2018-07-30 21:00:05,2018,RRC
RRC,EarningsReleases,2018-10-23 21:00:09,2018,RRC
SE,EarningsReleases,2017-11-21 21:00:00,2017,SE
TDC,EarningsReleases,2007-10-30 12:00:00,2007,TDC
TDC,EarningsReleases,2008-02-12 13:30:00,2008,TDC
TDC,EarningsReleases,2008-05-08 12:30:00,2008,TDC
TDC,EarningsReleases,2008-08-07 12:30:00,2008,TDC
TDC,EarningsReleases,2008-11-04 13:30:00,2008,TDC
TDC,EarningsReleases,2009-02-12 13:30:00,2009,TDC
TDC,EarningsReleases,2009-05-07 12:30:00,2009,TDC
TDC,EarningsReleases,2009-08-06 12:30:00,2009,TDC
TDC,EarningsReleases,2009-11-05 13:30:00,2009,TDC
TDC,EarningsReleases,2010-02-11 13:30:00,2010,TDC
TDC,EarningsReleases,2010-05-06 12:30:00,2010,TDC
TDC,EarningsReleases,2010-08-05 12:30:00,2010,TDC
TDC,EarningsReleases,2010-11-04 12:30:00,2010,TDC
TDC,EarningsReleases,2011-02-10 13:30:00,2011,TDC
TDC,EarningsReleases,2011-05-05 12:30:00,2011,TDC
TDC,EarningsReleases,2011-08-04 12:30:00,2011,TDC
TDC,EarningsReleases,2011-11-03 12:30:00,2011,TDC
TDC,EarningsReleases,2012-02-09 13:30:00,2012,TDC
TDC,EarningsReleases,2012-05-03 12:30:00,2012,TDC
TDC,EarningsReleases,2012-08-02 12:30:00,2012,TDC
TDC,EarningsReleases,2012-11-01 12:30:00,2012,TDC
TDC,EarningsReleases,2013-02-07 13:30:00,2013,TDC
TDC,EarningsReleases,2013-05-02 20:00:00,2013,TDC
TDC,EarningsReleases,2013-08-01 12:30:00,2013,TDC
TDC,EarningsReleases,2013-10-31 12:30:00,2013,TDC
TDC,EarningsReleases,2014-02-06 13:30:00,2014,TDC
TDC,EarningsReleases,2014-05-08 12:30:00,2014,TDC
TDC,EarningsReleases,2014-08-07 12:30:00,2014,TDC
TDC,EarningsReleases,2014-11-06 13:30:00,2014,TDC
TDC,EarningsReleases,2015-02-05 13:30:00,2015,TDC
TDC,EarningsReleases,2015-05-07 12:30:00,2015,TDC
TDC,EarningsReleases,2015-08-06 12:30:00,2015,TDC
TDC,EarningsReleases,2015-11-05 13:30:00,2015,TDC
TDC,EarningsReleases,2016-02-04 13:30:00,2016,TDC
TDC,EarningsReleases,2016-05-05 12:30:00,2016,TDC
TDC,EarningsReleases,2016-08-02 12:30:00,2016,TDC
TDC,EarningsReleases,2016-10-27 12:30:00,2016,TDC
TDC,EarningsReleases,2017-02-09 13:30:00,2017,TDC
TDC,EarningsReleases,2017-04-27 12:30:00,2017,TDC
TDC,EarningsReleases,2017-07-27 12:30:00,2017,TDC
TDC,EarningsReleases,2017-11-02 12:30:00,2017,TDC
TEL,EarningsReleases,2007-08-08 12:30:00,2007,TEL
TEL,EarningsReleases,2007-11-15 21:00:00,2007,TEL
TEL,EarningsReleases,2008-02-06 13:30:00,2008,TEL
TEL,EarningsReleases,2008-05-01 12:30:00,2008,TEL
TEL,EarningsReleases,2008-07-30 12:30:00,2008,TEL
TEL,EarningsReleases,2008-11-06 13:30:00,2008,TEL
TEL,EarningsReleases,2009-01-28 13:30:00,2009,TEL
TEL,EarningsReleases,2009-04-16 20:00:00,2009,TEL
TEL,EarningsReleases,2009-04-29 12:30:00,2009,TEL
TEL,EarningsReleases,2009-07-29 12:30:00,2009,TEL
TEL,EarningsReleases,2009-11-04 13:30:00,2009,TEL
TEL,EarningsReleases,2011-01-20 13:30:00,2011,TEL
TEL,EarningsReleases,2011-04-21 12:30:00,2011,TEL
TEL,EarningsReleases,2011-07-20 12:30:00,2011,TEL
TEL,EarningsReleases,2011-11-03 12:30:00,2011,TEL
TEL,EarningsReleases,2012-01-25 13:30:00,2012,TEL
TEL,EarningsReleases,2012-04-25 12:30:00,2012,TEL
TEL,EarningsReleases,2012-07-25 12:30:00,2012,TEL
TEL,EarningsReleases,2012-11-05 13:30:00,2012,TEL
TEL,EarningsReleases,2013-01-23 13:30:00,2013,TEL
TEL,EarningsReleases,2013-04-24 12:30:00,2013,TEL
TEL,EarningsReleases,2013-07-24 12:30:00,2013,TEL
TEL,EarningsReleases,2013-10-30 12:30:00,2013,TEL
TEL,EarningsReleases,2014-01-22 13:30:00,2014,TEL
TEL,EarningsReleases,2014-04-23 12:30:00,2014,TEL
TEL,EarningsReleases,2014-07-23 12:30:00,2014,TEL
TEL,EarningsReleases,2014-10-29 12:30:00,2014,TEL
TEL,EarningsReleases,2015-01-28 13:30:00,2015,TEL
TEL,EarningsReleases,2015-04-22 12:30:00,2015,TEL
TEL,EarningsReleases,2015-07-22 12:30:00,2015,TEL
TEL,EarningsReleases,2015-10-28 12:30:00,2015,TEL
TEL,EarningsReleases,2016-01-20 13:30:00,2016,TEL
TEL,EarningsReleases,2016-04-20 12:30:00,2016,TEL
TEL,EarningsReleases,2016-07-20 12:30:00,2016,TEL
TEL,EarningsReleases,2016-11-02 12:30:00,2016,TEL
TEL,EarningsReleases,2017-01-25 13:30:00,2017,TEL
TEL,EarningsReleases,2017-04-26 12:30:00,2017,TEL
TEL,EarningsReleases,2017-07-26 12:30:00,2017,TEL
TEL,EarningsReleases,2017-11-01 12:30:00,2017,TEL
TEL,EarningsReleases,2018-01-24 13:30:00,2018,TEL
TEL,EarningsReleases,2018-04-25 10:00:06,2018,TEL
TEL,EarningsReleases,2018-07-25 10:00:05,2018,TEL
TEL,EarningsReleases,2018-10-31 10:00:05,2018,TEL
TEL,EarningsReleases,2019-01-23 11:00:04,2019,TEL
TEL,EarningsReleases,2019-04-24 10:00:05,2019,TEL
TEL,EarningsReleases,2019-07-24 10:00:10,2019,TEL
TEL,EarningsReleases,2019-10-30 10:00:07,2019,TEL
TEL,EarningsReleases,2020-01-29 11:00:05,2020,TEL
TEL,EarningsReleases,2020-04-28 10:00:11,2020,TEL
TEL,EarningsReleases,2020-07-29 10:00:06,2020,TEL
TEL,EarningsReleases,2020-10-28 10:00:08,2020,TEL
TEL,EarningsReleases,2021-01-27 11:00:06,2021,TEL
TEL,EarningsReleases,2021-04-21 12:30:00,2021,TEL
TEL,EarningsReleases,2021-07-28 12:30:00,2021,TEL
TEL,EarningsReleases,2021-10-27 10:00:07,2021,TEL
TEL,EarningsReleases,2022-01-26 11:00:06,2022,TEL
TEL,EarningsReleases,2022-04-27 10:00:09,2022,TEL
TEL,EarningsReleases,2022-07-27 10:00:06,2022,TEL
TEL,EarningsReleases,2022-11-02 10:00:11,2022,TEL
TEL,EarningsReleases,2023-01-25 11:00:05,2023,TEL
TEL,EarningsReleases,2023-04-26 10:00:08,2023,TEL
TEL,EarningsReleases,2023-07-26 10:00:07,2023,TEL
TEL,EarningsReleases,2023-11-01 10:00:09,2023,TEL
TEL,EarningsReleases,2024-01-24 11:00:06,2024,TEL
TEL,EarningsReleases,2024-04-24 10:00:10,2024,TEL
TEL,EarningsReleases,2024-07-24 10:00:07,2024,TEL
TEL,EarningsReleases,2024-10-30 10:00:07,2024,TEL
APH,EarningsReleases,2008-01-17 13:30:00,2008,APH
APH,EarningsReleases,2008-04-17 12:30:00,2008,APH
APH,EarningsReleases,2008-07-17 12:30:00,2008,APH
APH,EarningsReleases,2008-10-16 12:30:00,2008,APH
APH,EarningsReleases,2009-01-15 12:00:00,2009,APH
APH,EarningsReleases,2009-04-16 12:00:00,2009,APH
APH,EarningsReleases,2009-07-16 12:30:00,2009,APH
APH,EarningsReleases,2009-10-15 12:30:00,2009,APH
APH,EarningsReleases,2010-01-21 13:30:00,2010,APH
APH,EarningsReleases,2010-04-20 12:30:00,2010,APH
APH,EarningsReleases,2010-07-21 12:30:00,2010,APH
APH,EarningsReleases,2010-10-20 12:30:00,2010,APH
APH,EarningsReleases,2011-01-19 12:00:00,2011,APH
APH,EarningsReleases,2011-04-20 12:00:00,2011,APH
APH,EarningsReleases,2011-07-20 12:30:00,2011,APH
APH,EarningsReleases,2011-10-19 12:30:00,2011,APH
APH,EarningsReleases,2012-01-18 13:30:00,2012,APH
APH,EarningsReleases,2012-04-18 12:30:00,2012,APH
APH,EarningsReleases,2012-07-18 12:30:00,2012,APH
APH,EarningsReleases,2012-10-17 12:30:00,2012,APH
APH,EarningsReleases,2013-01-17 13:30:00,2013,APH
APH,EarningsReleases,2013-04-18 12:30:00,2013,APH
APH,EarningsReleases,2013-07-18 12:30:00,2013,APH
APH,EarningsReleases,2013-10-17 12:30:00,2013,APH
APH,EarningsReleases,2014-01-22 13:30:00,2014,APH
APH,EarningsReleases,2014-04-23 12:30:00,2014,APH
APH,EarningsReleases,2014-07-23 12:30:00,2014,APH
APH,EarningsReleases,2014-10-22 12:30:00,2014,APH
APH,EarningsReleases,2015-01-21 13:30:00,2015,APH
APH,EarningsReleases,2015-04-22 12:30:00,2015,APH
APH,EarningsReleases,2015-07-22 12:30:00,2015,APH
APH,EarningsReleases,2015-10-21 12:30:00,2015,APH
APH,EarningsReleases,2016-01-20 13:30:00,2016,APH
APH,EarningsReleases,2016-04-20 12:30:00,2016,APH
APH,EarningsReleases,2016-07-20 12:30:00,2016,APH
APH,EarningsReleases,2016-10-19 12:30:00,2016,APH
APH,EarningsReleases,2017-01-25 13:30:00,2017,APH
APH,EarningsReleases,2017-04-26 12:30:00,2017,APH
APH,EarningsReleases,2017-07-26 12:30:00,2017,APH
APH,EarningsReleases,2017-10-25 12:30:00,2017,APH
APH,EarningsReleases,2018-01-24 13:30:00,2018,APH
APH,EarningsReleases,2018-04-25 12:00:01,2018,APH
APH,EarningsReleases,2018-07-25 12:00:00,2018,APH
APH,EarningsReleases,2018-10-24 12:00:00,2018,APH
APH,EarningsReleases,2019-01-23 13:00:00,2019,APH
APH,EarningsReleases,2019-04-24 12:00:01,2019,APH
APH,EarningsReleases,2019-07-24 12:00:01,2019,APH
APH,EarningsReleases,2019-10-23 12:00:01,2019,APH
APH,EarningsReleases,2020-01-22 13:00:01,2020,APH
APH,EarningsReleases,2020-04-22 12:00:01,2020,APH
APH,EarningsReleases,2020-07-22 12:00:01,2020,APH
APH,EarningsReleases,2020-10-21 12:00:01,2020,APH
APH,EarningsReleases,2021-01-27 13:00:01,2021,APH
APH,EarningsReleases,2021-04-28 12:30:00,2021,APH
APH,EarningsReleases,2021-07-28 12:00:02,2021,APH
APH,EarningsReleases,2021-10-27 12:00:02,2021,APH
APH,EarningsReleases,2022-01-26 13:00:01,2022,APH
APH,EarningsReleases,2022-04-27 12:00:02,2022,APH
APH,EarningsReleases,2022-07-27 12:00:01,2022,APH
APH,EarningsReleases,2022-10-26 12:00:02,2022,APH
APH,EarningsReleases,2023-01-25 13:00:00,2023,APH
APH,EarningsReleases,2023-04-26 12:00:01,2023,APH
APH,EarningsReleases,2023-07-26 12:00:01,2023,APH
APH,EarningsReleases,2023-10-25 12:00:01,2023,APH
APH,EarningsReleases,2024-01-24 13:30:00,2024,APH
APH,EarningsReleases,2024-04-24 12:00:01,2024,APH
APH,EarningsReleases,2024-07-24 12:00:01,2024,APH
APH,EarningsReleases,2024-10-23 12:00:00,2024,APH
CRM,EarningsReleases,2008-02-27 21:00:00,2008,CRM
CRM,EarningsReleases,2008-05-21 20:00:00,2008,CRM
CRM,EarningsReleases,2008-08-20 20:00:00,2008,CRM
CRM,EarningsReleases,2008-11-20 21:00:00,2008,CRM
CRM,EarningsReleases,2009-02-25 21:00:00,2009,CRM
CRM,EarningsReleases,2009-05-21 20:00:00,2009,CRM
CRM,EarningsReleases,2009-08-20 20:00:00,2009,CRM
CRM,EarningsReleases,2009-11-17 21:00:00,2009,CRM
CRM,EarningsReleases,2010-02-24 21:00:00,2010,CRM
CRM,EarningsReleases,2010-05-20 20:00:00,2010,CRM
CRM,EarningsReleases,2010-08-19 20:00:00,2010,CRM
CRM,EarningsReleases,2010-11-18 21:00:00,2010,CRM
CRM,EarningsReleases,2011-02-24 21:00:00,2011,CRM
CRM,EarningsReleases,2011-05-19 20:00:00,2011,CRM
CRM,EarningsReleases,2011-08-18 20:00:00,2011,CRM
CRM,EarningsReleases,2011-11-17 21:00:00,2011,CRM
CRM,EarningsReleases,2012-02-23 21:00:00,2012,CRM
CRM,EarningsReleases,2012-05-17 20:00:00,2012,CRM
CRM,EarningsReleases,2012-08-23 20:00:00,2012,CRM
CRM,EarningsReleases,2012-11-20 21:00:00,2012,CRM
CRM,EarningsReleases,2013-02-28 21:00:00,2013,CRM
CRM,EarningsReleases,2013-05-23 20:00:00,2013,CRM
CRM,EarningsReleases,2013-08-29 20:00:00,2013,CRM
CRM,EarningsReleases,2013-11-18 21:00:00,2013,CRM
CRM,EarningsReleases,2014-02-27 21:00:00,2014,CRM
CRM,EarningsReleases,2014-05-20 20:00:00,2014,CRM
CRM,EarningsReleases,2014-08-21 20:00:00,2014,CRM
CRM,EarningsReleases,2014-11-19 21:00:00,2014,CRM
CRM,EarningsReleases,2015-02-25 21:00:00,2015,CRM
CRM,EarningsReleases,2015-05-20 20:00:00,2015,CRM
CRM,EarningsReleases,2015-08-20 20:00:00,2015,CRM
CRM,EarningsReleases,2015-11-18 21:00:00,2015,CRM
CRM,EarningsReleases,2016-02-24 21:00:00,2016,CRM
CRM,EarningsReleases,2016-05-18 20:00:00,2016,CRM
CRM,EarningsReleases,2016-08-31 20:00:00,2016,CRM
CRM,EarningsReleases,2016-11-17 21:00:00,2016,CRM
CRM,EarningsReleases,2017-02-28 21:00:00,2017,CRM
CRM,EarningsReleases,2017-05-18 20:00:00,2017,CRM
CRM,EarningsReleases,2017-08-22 20:00:00,2017,CRM
CRM,EarningsReleases,2017-11-21 21:00:00,2017,CRM
CRM,EarningsReleases,2018-02-28 21:00:00,2018,CRM
CRM,EarningsReleases,2018-05-29 20:05:06,2018,CRM
CRM,EarningsReleases,2018-08-29 20:05:05,2018,CRM
CRM,EarningsReleases,2018-11-27 21:05:08,2018,CRM
CRM,EarningsReleases,2019-03-04 21:05:05,2019,CRM
CRM,EarningsReleases,2019-06-04 20:05:05,2019,CRM
CRM,EarningsReleases,2019-08-22 20:05:05,2019,CRM
CRM,EarningsReleases,2019-12-03 21:05:05,2019,CRM
CRM,EarningsReleases,2020-02-25 21:06:05,2020,CRM
CRM,EarningsReleases,2020-05-28 20:05:04,2020,CRM
CRM,EarningsReleases,2020-08-25 20:05:04,2020,CRM
CRM,EarningsReleases,2020-12-01 21:06:01,2020,CRM
CRM,EarningsReleases,2021-02-25 21:05:00,2021,CRM
CRM,EarningsReleases,2021-05-27 20:05:00,2021,CRM
CRM,EarningsReleases,2021-08-25 20:05:00,2021,CRM
CRM,EarningsReleases,2021-11-30 21:05:00,2021,CRM
CRM,EarningsReleases,2022-03-01 21:05:01,2022,CRM
CRM,EarningsReleases,2022-05-31 20:05:01,2022,CRM
CRM,EarningsReleases,2022-08-24 20:05:00,2022,CRM
CRM,EarningsReleases,2022-11-30 21:04:00,2022,CRM
CRM,EarningsReleases,2023-03-01 21:05:00,2023,CRM
CRM,EarningsReleases,2023-05-31 20:05:00,2023,CRM
CRM,EarningsReleases,2023-08-30 20:00:00,2023,CRM
CRM,EarningsReleases,2023-11-29 21:02:00,2023,CRM
CRM,EarningsReleases,2024-02-28 21:01:00,2024,CRM
CRM,EarningsReleases,2024-05-29 20:01:00,2024,CRM
CRM,EarningsReleases,2024-08-28 20:01:00,2024,CRM
CRM,EarningsReleases,2024-12-03 21:01:00,2024,CRM
DOC,EarningsReleases,2023-02-07 21:15:00,2023,DOC
DOC,EarningsReleases,2023-04-27 20:00:00,2023,DOC
DOC,EarningsReleases,2023-07-27 20:15:04,2023,DOC
DOC,EarningsReleases,2023-10-30 11:00:00,2023,DOC
DOC,EarningsReleases,2024-02-08 21:15:00,2024,DOC
DOC,EarningsReleases,2024-04-25 20:15:00,2024,DOC
DOC,EarningsReleases,2024-07-25 20:15:00,2024,DOC
DOC,EarningsReleases,2024-10-24 20:15:00,2024,DOC
DVA,EarningsReleases,2008-02-13 21:00:00,2008,DVA
DVA,EarningsReleases,2008-04-29 20:00:00,2008,DVA
DVA,EarningsReleases,2008-08-04 20:00:00,2008,DVA
DVA,EarningsReleases,2008-11-03 13:30:00,2008,DVA
DVA,EarningsReleases,2009-02-10 21:00:00,2009,DVA
DVA,EarningsReleases,2009-04-28 12:30:00,2009,DVA
DVA,EarningsReleases,2009-08-04 20:00:00,2009,DVA
DVA,EarningsReleases,2009-11-03 21:00:00,2009,DVA
DVA,EarningsReleases,2010-02-10 21:00:00,2010,DVA
DVA,EarningsReleases,2010-04-27 20:00:00,2010,DVA
DVA,EarningsReleases,2010-08-02 20:00:00,2010,DVA
DVA,EarningsReleases,2010-11-04 20:00:00,2010,DVA
DVA,EarningsReleases,2011-02-10 21:00:00,2011,DVA
DVA,EarningsReleases,2011-05-02 20:00:00,2011,DVA
DVA,EarningsReleases,2011-08-03 20:00:00,2011,DVA
DVA,EarningsReleases,2011-11-03 20:00:00,2011,DVA
DVA,EarningsReleases,2012-02-16 21:00:00,2012,DVA
DVA,EarningsReleases,2012-05-01 20:00:00,2012,DVA
DVA,EarningsReleases,2012-08-01 20:00:00,2012,DVA
DVA,EarningsReleases,2012-10-30 20:00:00,2012,DVA
DVA,EarningsReleases,2013-02-14 13:30:00,2013,DVA
DVA,EarningsReleases,2013-05-07 20:00:00,2013,DVA
DVA,EarningsReleases,2013-08-06 20:00:00,2013,DVA
DVA,EarningsReleases,2013-11-05 21:00:00,2013,DVA
DVA,EarningsReleases,2014-02-11 21:00:00,2014,DVA
DVA,EarningsReleases,2014-05-01 20:00:00,2014,DVA
DVA,EarningsReleases,2014-07-31 20:00:00,2014,DVA
DVA,EarningsReleases,2014-11-06 21:00:00,2014,DVA
DVA,EarningsReleases,2015-02-12 21:00:00,2015,DVA
DVA,EarningsReleases,2015-05-04 20:00:00,2015,DVA
DVA,EarningsReleases,2015-08-04 20:00:00,2015,DVA
DVA,EarningsReleases,2015-11-03 21:00:00,2015,DVA
DVA,EarningsReleases,2016-02-11 21:00:00,2016,DVA
DVA,EarningsReleases,2016-05-04 20:00:00,2016,DVA
DVA,EarningsReleases,2016-08-08 20:00:00,2016,DVA
DVA,EarningsReleases,2016-11-02 20:00:00,2016,DVA
DVA,EarningsReleases,2017-02-16 21:00:00,2017,DVA
DVA,EarningsReleases,2017-05-02 20:00:00,2017,DVA
DVA,EarningsReleases,2017-08-01 20:00:00,2017,DVA
DVA,EarningsReleases,2017-11-07 21:00:00,2017,DVA
DVA,EarningsReleases,2018-02-13 21:00:00,2018,DVA
DVA,EarningsReleases,2018-05-03 20:00:00,2018,DVA
DVA,EarningsReleases,2018-08-01 20:01:09,2018,DVA
DVA,EarningsReleases,2018-11-07 21:01:09,2018,DVA
DVA,EarningsReleases,2019-02-13 21:41:14,2019,DVA
DVA,EarningsReleases,2019-05-07 20:01:05,2019,DVA
DVA,EarningsReleases,2019-07-22 08:59:03,2019,DVA
DVA,EarningsReleases,2019-08-01 20:01:11,2019,DVA
DVA,EarningsReleases,2019-11-05 21:01:08,2019,DVA
DVA,EarningsReleases,2020-02-10 21:01:06,2020,DVA
DVA,EarningsReleases,2020-05-05 20:01:07,2020,DVA
DVA,EarningsReleases,2020-07-30 20:01:12,2020,DVA
DVA,EarningsReleases,2020-10-29 20:01:08,2020,DVA
DVA,EarningsReleases,2021-02-11 21:06:06,2021,DVA
DVA,EarningsReleases,2021-04-29 20:05:09,2021,DVA
DVA,EarningsReleases,2021-08-03 20:05:22,2021,DVA
DVA,EarningsReleases,2021-10-28 20:05:14,2021,DVA
DVA,EarningsReleases,2022-02-10 21:05:21,2022,DVA
DVA,EarningsReleases,2022-05-05 20:05:33,2022,DVA
DVA,EarningsReleases,2022-08-01 20:05:17,2022,DVA
DVA,EarningsReleases,2022-10-28 10:30:06,2022,DVA
DVA,EarningsReleases,2023-02-22 21:05:11,2023,DVA
DVA,EarningsReleases,2023-05-08 20:05:11,2023,DVA
DVA,EarningsReleases,2023-08-03 20:05:37,2023,DVA
DVA,EarningsReleases,2023-11-07 21:05:10,2023,DVA
DVA,EarningsReleases,2024-02-13 21:08:54,2024,DVA
DVA,EarningsReleases,2024-05-02 20:05:11,2024,DVA
DVA,EarningsReleases,2024-08-06 20:05:20,2024,DVA
DVA,EarningsReleases,2024-10-29 20:05:08,2024,DVA
EQT,EarningsReleases,2008-01-31 13:30:00,2008,EQT
EQT,EarningsReleases,2008-05-01 12:30:00,2008,EQT
EQT,EarningsReleases,2008-08-01 12:30:00,2008,EQT
EQT,EarningsReleases,2008-10-23 12:30:00,2008,EQT
EQT,EarningsReleases,2009-01-29 13:30:00,2009,EQT
EQT,EarningsReleases,2009-04-30 12:30:00,2009,EQT
EQT,EarningsReleases,2009-07-29 12:30:00,2009,EQT
EQT,EarningsReleases,2009-10-29 12:30:00,2009,EQT
EQT,EarningsReleases,2010-01-28 13:30:00,2010,EQT
EQT,EarningsReleases,2010-04-28 12:30:00,2010,EQT
EQT,EarningsReleases,2010-07-29 12:30:00,2010,EQT
EQT,EarningsReleases,2010-10-28 12:30:00,2010,EQT
EQT,EarningsReleases,2011-01-27 13:30:00,2011,EQT
EQT,EarningsReleases,2011-04-28 12:30:00,2011,EQT
EQT,EarningsReleases,2011-07-28 12:30:00,2011,EQT
EQT,EarningsReleases,2011-10-27 12:30:00,2011,EQT
EQT,EarningsReleases,2012-01-26 13:30:00,2012,EQT
EQT,EarningsReleases,2012-04-26 12:30:00,2012,EQT
EQT,EarningsReleases,2012-07-26 12:30:00,2012,EQT
EQT,EarningsReleases,2012-10-25 12:30:00,2012,EQT
EQT,EarningsReleases,2013-01-24 13:30:00,2013,EQT
EQT,EarningsReleases,2013-04-25 12:30:00,2013,EQT
EQT,EarningsReleases,2013-07-25 12:30:00,2013,EQT
EQT,EarningsReleases,2013-10-24 12:30:00,2013,EQT
EQT,EarningsReleases,2014-02-13 13:30:00,2014,EQT
EQT,EarningsReleases,2014-04-24 12:30:00,2014,EQT
EQT,EarningsReleases,2014-07-24 12:30:00,2014,EQT
EQT,EarningsReleases,2014-10-23 12:30:00,2014,EQT
EQT,EarningsReleases,2015-02-05 13:30:00,2015,EQT
EQT,EarningsReleases,2015-04-23 12:30:00,2015,EQT
EQT,EarningsReleases,2015-07-23 12:30:00,2015,EQT
EQT,EarningsReleases,2015-10-22 12:30:00,2015,EQT
EQT,EarningsReleases,2016-02-04 13:30:00,2016,EQT
EQT,EarningsReleases,2016-04-28 12:30:00,2016,EQT
EQT,EarningsReleases,2016-07-28 12:30:00,2016,EQT
EQT,EarningsReleases,2016-10-27 12:30:00,2016,EQT
EQT,EarningsReleases,2017-02-02 13:30:00,2017,EQT
EQT,EarningsReleases,2017-04-27 12:30:00,2017,EQT
EQT,EarningsReleases,2017-07-27 12:30:00,2017,EQT
EQT,EarningsReleases,2017-10-26 12:30:00,2017,EQT
EQT,EarningsReleases,2018-02-15 13:30:00,2018,EQT
EQT,EarningsReleases,2018-04-26 12:30:00,2018,EQT
EQT,EarningsReleases,2018-07-26 10:30:00,2018,EQT
EQT,EarningsReleases,2018-10-25 10:16:00,2018,EQT
EQT,EarningsReleases,2022-02-09 21:30:05,2022,EQT
EQT,EarningsReleases,2022-04-27 20:30:06,2022,EQT
EQT,EarningsReleases,2022-07-27 20:30:07,2022,EQT
EQT,EarningsReleases,2022-10-26 20:30:05,2022,EQT
EQT,EarningsReleases,2023-02-15 21:33:23,2023,EQT
EQT,EarningsReleases,2023-04-26 20:30:10,2023,EQT
EQT,EarningsReleases,2023-07-25 20:30:10,2023,EQT
EQT,EarningsReleases,2023-10-25 20:30:11,2023,EQT
EQT,EarningsReleases,2024-02-13 21:30:06,2024,EQT
EQT,EarningsReleases,2024-04-23 20:30:04,2024,EQT
EQT,EarningsReleases,2024-07-23 20:30:05,2024,EQT
EQT,EarningsReleases,2024-10-29 20:30:11,2024,EQT
IVZ,EarningsReleases,2008-02-05 13:30:00,2008,IVZ
IVZ,EarningsReleases,2008-04-24 12:30:00,2008,IVZ
IVZ,EarningsReleases,2008-07-24 12:30:00,2008,IVZ
IVZ,EarningsReleases,2008-10-29 12:30:00,2008,IVZ
IVZ,EarningsReleases,2009-01-30 13:30:00,2009,IVZ
IVZ,EarningsReleases,2009-04-23 11:30:00,2009,IVZ
IVZ,EarningsReleases,2009-07-27 11:30:00,2009,IVZ
IVZ,EarningsReleases,2009-10-20 11:30:00,2009,IVZ
IVZ,EarningsReleases,2010-01-28 12:30:00,2010,IVZ
IVZ,EarningsReleases,2010-04-28 11:30:00,2010,IVZ
IVZ,EarningsReleases,2010-07-27 11:30:00,2010,IVZ
IVZ,EarningsReleases,2010-10-25 11:30:00,2010,IVZ
IVZ,EarningsReleases,2011-01-27 12:30:00,2011,IVZ
IVZ,EarningsReleases,2011-04-27 11:30:00,2011,IVZ
IVZ,EarningsReleases,2011-07-26 11:30:00,2011,IVZ
IVZ,EarningsReleases,2011-10-24 11:30:00,2011,IVZ
IVZ,EarningsReleases,2012-01-26 12:30:00,2012,IVZ
IVZ,EarningsReleases,2012-04-26 11:30:00,2012,IVZ
IVZ,EarningsReleases,2012-07-26 11:30:00,2012,IVZ
IVZ,EarningsReleases,2012-11-01 11:30:00,2012,IVZ
IVZ,EarningsReleases,2013-01-31 12:30:00,2013,IVZ
IVZ,EarningsReleases,2013-04-30 11:30:00,2013,IVZ
IVZ,EarningsReleases,2013-07-31 11:30:00,2013,IVZ
IVZ,EarningsReleases,2013-10-31 11:30:00,2013,IVZ
IVZ,EarningsReleases,2014-01-30 12:30:00,2014,IVZ
IVZ,EarningsReleases,2014-05-01 11:30:00,2014,IVZ
IVZ,EarningsReleases,2014-07-31 11:30:00,2014,IVZ
IVZ,EarningsReleases,2014-10-30 11:30:00,2014,IVZ
IVZ,EarningsReleases,2015-01-29 12:30:00,2015,IVZ
IVZ,EarningsReleases,2015-04-30 11:30:00,2015,IVZ
IVZ,EarningsReleases,2015-07-30 11:30:00,2015,IVZ
IVZ,EarningsReleases,2015-10-29 11:00:00,2015,IVZ
IVZ,EarningsReleases,2016-01-28 12:00:00,2016,IVZ
IVZ,EarningsReleases,2016-04-28 11:00:00,2016,IVZ
IVZ,EarningsReleases,2016-07-28 10:55:00,2016,IVZ
IVZ,EarningsReleases,2016-10-27 10:55:00,2016,IVZ
IVZ,EarningsReleases,2017-01-26 11:55:00,2017,IVZ
IVZ,EarningsReleases,2017-04-27 10:55:00,2017,IVZ
IVZ,EarningsReleases,2017-07-27 10:55:00,2017,IVZ
IVZ,EarningsReleases,2017-10-26 10:55:00,2017,IVZ
IVZ,EarningsReleases,2018-01-31 11:55:00,2018,IVZ
IVZ,EarningsReleases,2018-04-26 10:55:00,2018,IVZ
IVZ,EarningsReleases,2018-07-26 10:55:00,2018,IVZ
IVZ,EarningsReleases,2018-10-18 10:55:00,2018,IVZ
IVZ,EarningsReleases,2019-01-30 11:55:00,2019,IVZ
IVZ,EarningsReleases,2019-04-25 10:55:00,2019,IVZ
IVZ,EarningsReleases,2019-07-25 10:55:00,2019,IVZ
IVZ,EarningsReleases,2019-10-23 10:55:00,2019,IVZ
IVZ,EarningsReleases,2020-01-29 11:55:00,2020,IVZ
