,date,epsActual,epsEstimated,eps_surprise,ticker
101,2001-01-18,-2.41,-4.44,2.0300000000000002,UAL
100,2001-04-18,-5.82,-4.18,-1.6400000000000006,UAL
99,2001-07-18,-5.5,-4.73,-0.7699999999999996,UAL
98,2001-11-01,-10.05,-10.27,0.21999999999999886,UAL
97,2002-02-01,-11.74,-14.96,3.2200000000000006,UAL
96,2002-04-19,-8.81,-10.24,1.4299999999999997,UAL
95,2002-07-19,-6.99,-7.13,0.13999999999999968,UAL
94,2002-10-18,-8.82,-7.29,-1.5300000000000002,UAL
93,2003-01-31,-9.65,-13.81,4.16,UAL
92,2003-05-02,-10.11,-12.08,1.9700000000000006,UAL
91,2003-08-01,-4.79,-5.34,0.5499999999999998,UAL
90,2003-10-30,-0.36,-1.52,1.1600000000000001,UAL
89,2004-01-27,-2.38,-2.58,0.20000000000000018,UAL
88,2004-04-29,-2.89,-3.55,0.6599999999999997,UAL
87,2004-07-29,-0.95,-1.66,0.71,UAL
86,2004-10-28,-1.55,-1.72,0.16999999999999993,UAL
85,2005-01-27,-4.77,-5.41,0.6400000000000006,UAL
84,2005-05-11,-2.62,-3.86,1.2399999999999998,UAL
83,2005-07-28,-0.26,-1.18,0.9199999999999999,UAL
82,2005-10-31,0.57,-1.43,2.0,UAL
81,2006-01-27,-2.58,-2.14,-0.43999999999999995,UAL
80,2006-05-08,-2.66,-1.73,-0.9300000000000002,UAL
79,2006-07-31,1.09,0.64,0.45000000000000007,UAL
78,2006-10-31,1.3,1.43,-0.1299999999999999,UAL
77,2007-01-23,-0.55,-0.35,-0.20000000000000007,UAL
76,2007-04-25,-1.31,-0.47,-0.8400000000000001,UAL
75,2007-07-24,1.83,1.39,0.44000000000000017,UAL
74,2007-10-23,1.96,1.88,0.08000000000000007,UAL
73,2008-01-22,-0.47,-0.89,0.42000000000000004,UAL
72,2008-04-22,-4.45,-3.41,-1.04,UAL
71,2008-07-22,-1.19,-2.05,0.8599999999999999,UAL
70,2008-10-21,-1.99,-2.48,0.49,UAL
69,2009-01-21,-4.22,-4.42,0.20000000000000018,UAL
68,2009-04-21,-4.0,-4.45,0.4500000000000002,UAL
67,2009-07-21,-2.23,-2.61,0.3799999999999999,UAL
66,2009-10-20,-0.43,-0.94,0.51,UAL
65,2010-01-27,-1.05,-1.47,0.41999999999999993,UAL
64,2010-04-27,-0.58,-0.72,0.14,UAL
63,2010-07-20,1.9,1.78,0.11999999999999988,UAL
62,2010-10-21,2.26,2.16,0.09999999999999964,UAL
61,2011-01-26,0.44,0.23,0.21,UAL
60,2011-04-21,-0.41,-0.48,0.07,UAL
59,2011-07-21,1.49,1.43,0.06000000000000005,UAL
58,2011-10-27,2.0,2.08,-0.08000000000000007,UAL
57,2012-01-26,0.3,0.12,0.18,UAL
56,2012-04-26,-0.87,-1.04,0.17000000000000004,UAL
55,2012-07-26,1.41,1.65,-0.24,UAL
54,2012-10-25,1.35,1.45,-0.09999999999999987,UAL
53,2013-01-24,-0.58,-0.54,-0.039999999999999925,UAL
52,2013-04-25,-0.98,-1.09,0.1100000000000001,UAL
51,2013-07-25,1.35,1.29,0.06000000000000005,UAL
50,2013-10-24,1.51,1.64,-0.1299999999999999,UAL
49,2014-01-23,0.78,0.7,0.08000000000000007,UAL
48,2014-04-24,-1.33,-1.38,0.04999999999999982,UAL
47,2014-07-24,2.34,2.19,0.1499999999999999,UAL
46,2014-10-23,2.75,2.68,0.06999999999999984,UAL
45,2015-01-22,1.2,1.14,0.06000000000000005,UAL
44,2015-04-23,1.52,1.44,0.08000000000000007,UAL
43,2015-07-23,3.31,3.31,0.0,UAL
42,2015-10-22,4.53,4.49,0.040000000000000036,UAL
41,2016-01-21,2.54,2.58,-0.040000000000000036,UAL
40,2016-04-20,1.23,1.17,0.06000000000000005,UAL
39,2016-07-19,2.61,2.57,0.040000000000000036,UAL
38,2016-10-17,3.11,3.06,0.04999999999999982,UAL
37,2017-01-17,1.78,1.65,0.13000000000000012,UAL
36,2017-04-17,0.4,0.37,0.030000000000000027,UAL
35,2017-07-18,2.75,2.67,0.08000000000000007,UAL
34,2017-10-18,2.22,2.16,0.06000000000000005,UAL
33,2018-01-23,1.4,1.34,0.05999999999999983,UAL
32,2018-04-17,0.5,0.43,0.07,UAL
31,2018-07-17,3.23,3.07,0.16000000000000014,UAL
30,2018-10-16,3.06,3.07,-0.009999999999999787,UAL
29,2019-01-15,2.41,1.86,0.55,UAL
28,2019-04-16,1.15,0.95,0.19999999999999996,UAL
27,2019-07-16,4.21,4.09,0.1200000000000001,UAL
26,2019-10-15,4.07,3.97,0.10000000000000009,UAL
25,2020-01-21,2.67,2.65,0.020000000000000018,UAL
24,2020-04-30,-2.57,-3.25,0.6800000000000002,UAL
23,2020-07-21,-9.31,-9.13,-0.17999999999999972,UAL
22,2020-10-14,-8.16,-7.63,-0.5300000000000002,UAL
21,2021-01-20,-7.0,-6.56,-0.4400000000000004,UAL
20,2021-04-19,-7.5,-6.97,-0.5300000000000002,UAL
19,2021-07-20,-3.91,-4.17,0.2599999999999998,UAL
18,2021-10-19,-1.02,-1.65,0.6299999999999999,UAL
17,2022-01-19,-1.6,-2.23,0.6299999999999999,UAL
16,2022-04-20,-4.24,-4.19,-0.04999999999999982,UAL
15,2022-07-20,1.43,1.86,-0.43000000000000016,UAL
14,2022-10-18,2.81,2.28,0.5300000000000002,UAL
13,2023-01-17,2.46,2.1,0.3599999999999999,UAL
12,2023-04-18,-0.63,-0.73,0.09999999999999998,UAL
11,2023-07-19,5.03,3.99,1.04,UAL
10,2023-10-17,3.65,3.35,0.2999999999999998,UAL
9,2024-01-22,2.0,1.69,0.31000000000000005,UAL
8,2024-04-16,-0.15,-0.54184,0.39183999999999997,UAL
7,2024-07-17,4.14,3.93,0.20999999999999952,UAL
6,2024-10-15,3.33,3.17,0.16000000000000014,UAL
5,2025-01-21,3.26,2.89,0.36999999999999966,UAL
4,2025-04-15,0.91,0.75,0.16000000000000003,UAL
3,2025-07-16,3.87,3.81,0.06000000000000005,UAL
2,2025-10-21,,2.65,,UAL
133,1993-01-25,0.16,0.15,0.010000000000000009,DIS
132,1993-04-27,0.13,0.12,0.010000000000000009,DIS
131,1993-07-30,0.16,0.16,0.0,DIS
130,1993-11-10,0.1,0.13,-0.03,DIS
129,1994-01-25,0.23,0.2,0.03,DIS
128,1994-04-26,0.15,0.14,0.009999999999999981,DIS
127,1994-07-27,0.16,0.15,0.010000000000000009,DIS
126,1994-11-22,0.14,0.13,0.010000000000000009,DIS
125,1995-01-26,0.3,0.26,0.03999999999999998,DIS
124,1995-04-25,0.2,0.18,0.020000000000000018,DIS
123,1995-07-26,0.2,0.19,0.010000000000000009,DIS
122,1995-11-28,0.17,0.17,0.0,DIS
121,1996-01-23,0.31,0.3,0.010000000000000009,DIS
120,1996-04-23,0.16,0.15,0.010000000000000009,DIS
119,1996-07-25,0.2,0.19,0.010000000000000009,DIS
118,1996-11-26,0.16,0.16,0.0,DIS
117,1997-01-28,0.33,0.31,0.020000000000000018,DIS
116,1997-04-23,0.16,0.15,0.010000000000000009,DIS
115,1997-07-22,0.23,0.22,0.010000000000000009,DIS
114,1997-11-18,0.2,0.2,0.0,DIS
113,1998-01-27,0.37,0.35,0.020000000000000018,DIS
112,1998-04-22,0.17,0.17,0.0,DIS
111,1998-07-21,0.2,0.21,-0.009999999999999981,DIS
110,1998-11-03,0.14,0.15,-0.009999999999999981,DIS
109,1999-01-27,0.23,0.24,-0.009999999999999981,DIS
108,1999-04-27,0.13,0.12,0.010000000000000009,DIS
107,1999-07-22,0.2,0.2,0.0,DIS
106,1999-11-04,0.1,0.11,-0.009999999999999995,DIS
105,2000-01-24,0.25,0.2,0.04999999999999999,DIS
104,2000-05-03,0.15,0.14,0.009999999999999981,DIS
103,2000-08-03,0.28,0.24,0.040000000000000036,DIS
102,2000-11-09,0.2,0.17,0.03,DIS
101,2001-02-06,0.28,0.25,0.030000000000000027,DIS
100,2001-04-24,0.17,0.14,0.03,DIS
99,2001-08-02,0.23,0.22,0.010000000000000009,DIS
98,2001-11-08,0.06,0.07,-0.010000000000000009,DIS
97,2002-01-31,0.15,0.11,0.039999999999999994,DIS
96,2002-04-25,0.13,0.1,0.03,DIS
95,2002-08-01,0.17,0.17,0.0,DIS
94,2002-11-07,0.11,0.11,0.0,DIS
93,2003-01-30,0.17,0.16,0.010000000000000009,DIS
92,2003-05-01,0.11,0.11,0.0,DIS
91,2003-07-31,0.19,0.16,0.03,DIS
90,2003-11-20,0.17,0.15,0.020000000000000018,DIS
89,2004-02-11,0.33,0.23,0.1,DIS
88,2004-05-12,0.26,0.21,0.05000000000000002,DIS
87,2004-08-10,0.31,0.27,0.03999999999999998,DIS
86,2004-11-18,0.19,0.18,0.010000000000000009,DIS
85,2005-01-31,0.34,0.29,0.050000000000000044,DIS
84,2005-05-11,0.32,0.32,0.0,DIS
83,2005-08-09,0.42,0.38,0.03999999999999998,DIS
82,2005-11-17,0.23,0.18,0.05000000000000002,DIS
81,2006-02-06,0.35,0.3,0.04999999999999999,DIS
80,2006-05-09,0.37,0.31,0.06,DIS
79,2006-08-09,0.53,0.44,0.09000000000000002,DIS
78,2006-11-09,0.36,0.34,0.019999999999999962,DIS
77,2007-02-07,0.49,0.39,0.09999999999999998,DIS
76,2007-05-08,0.43,0.38,0.04999999999999999,DIS
75,2007-08-01,0.58,0.55,0.029999999999999916,DIS
74,2007-11-08,0.42,0.41,0.010000000000000009,DIS
73,2008-02-05,0.63,0.52,0.10999999999999999,DIS
72,2008-05-06,0.58,0.51,0.06999999999999995,DIS
71,2008-07-30,0.62,0.61,0.010000000000000009,DIS
70,2008-11-06,0.43,0.49,-0.06,DIS
69,2009-02-03,0.41,0.51,-0.10000000000000003,DIS
68,2009-05-05,0.43,0.4,0.02999999999999997,DIS
67,2009-07-30,0.52,0.5,0.020000000000000018,DIS
66,2009-11-12,0.46,0.41,0.050000000000000044,DIS
65,2010-02-09,0.47,0.38,0.08999999999999997,DIS
64,2010-05-11,0.48,0.45,0.02999999999999997,DIS
63,2010-08-10,0.67,0.58,0.09000000000000008,DIS
62,2010-11-11,0.45,0.46,-0.010000000000000009,DIS
61,2011-02-08,0.68,0.56,0.12,DIS
60,2011-05-10,0.49,0.57,-0.07999999999999996,DIS
59,2011-08-09,0.78,0.73,0.050000000000000044,DIS
58,2011-11-10,0.59,0.54,0.04999999999999993,DIS
57,2012-02-07,0.8,0.71,0.09000000000000008,DIS
56,2012-05-08,0.58,0.55,0.029999999999999916,DIS
55,2012-08-07,1.01,0.93,0.07999999999999996,DIS
54,2012-11-08,0.68,0.68,0.0,DIS
53,2013-02-05,0.79,0.76,0.030000000000000027,DIS
52,2013-05-07,0.79,0.77,0.020000000000000018,DIS
51,2013-08-06,1.03,1.01,0.020000000000000018,DIS
50,2013-11-07,0.77,0.76,0.010000000000000009,DIS
49,2014-02-05,1.04,0.92,0.12,DIS
48,2014-05-06,1.11,0.96,0.15000000000000013,DIS
47,2014-08-05,1.28,1.17,0.1100000000000001,DIS
46,2014-11-06,0.89,0.89,0.0,DIS
45,2015-02-03,1.27,1.07,0.19999999999999996,DIS
44,2015-05-05,1.23,1.11,0.11999999999999988,DIS
43,2015-08-04,1.45,1.42,0.030000000000000027,DIS
42,2015-11-05,1.2,1.14,0.06000000000000005,DIS
41,2016-02-09,1.63,1.45,0.17999999999999994,DIS
40,2016-05-10,1.36,1.4,-0.039999999999999813,DIS
39,2016-08-09,1.62,1.61,0.010000000000000009,DIS
38,2016-11-10,1.1,1.16,-0.05999999999999983,DIS
37,2017-02-07,1.55,1.49,0.06000000000000005,DIS
36,2017-05-09,1.5,1.41,0.09000000000000008,DIS
35,2017-08-08,1.58,1.55,0.030000000000000027,DIS
34,2017-11-09,1.07,1.13,-0.05999999999999983,DIS
33,2018-02-06,1.89,1.62,0.2699999999999998,DIS
32,2018-05-08,1.84,1.7,0.14000000000000012,DIS
31,2018-08-07,1.87,1.95,-0.07999999999999985,DIS
30,2018-11-08,1.48,1.34,0.1399999999999999,DIS
29,2019-02-05,1.84,1.55,0.29000000000000004,DIS
28,2019-05-08,1.61,1.59,0.020000000000000018,DIS
27,2019-08-06,1.35,1.76,-0.4099999999999999,DIS
26,2019-11-07,1.07,0.95,0.1200000000000001,DIS
25,2020-02-04,1.53,1.44,0.09000000000000008,DIS
24,2020-05-05,0.6,0.83,-0.22999999999999998,DIS
23,2020-08-04,0.08,-0.43,0.51,DIS
22,2020-11-12,-0.2,-0.68,0.48000000000000004,DIS
21,2021-02-11,0.32,-0.45,0.77,DIS
20,2021-05-13,0.79,0.29,0.5,DIS
19,2021-08-12,0.8,0.57,0.2300000000000001,DIS
18,2021-11-10,0.37,0.51,-0.14,DIS
17,2022-02-09,1.06,0.57,0.4900000000000001,DIS
16,2022-05-11,1.08,1.2,-0.11999999999999988,DIS
15,2022-08-10,1.09,0.94,0.15000000000000013,DIS
14,2022-11-08,0.3,0.5,-0.2,DIS
13,2023-02-08,0.99,0.69,0.30000000000000004,DIS
12,2023-05-10,0.93,0.89,0.040000000000000036,DIS
11,2023-08-09,1.03,0.99,0.040000000000000036,DIS
10,2023-11-08,0.82,0.67,0.1499999999999999,DIS
9,2024-02-07,1.22,0.99,0.22999999999999998,DIS
8,2024-05-07,1.21,1.1,0.10999999999999988,DIS
7,2024-08-07,1.39,1.19,0.19999999999999996,DIS
6,2024-11-14,1.14,1.11,0.029999999999999805,DIS
5,2025-02-05,1.76,1.45,0.31000000000000005,DIS
4,2025-05-07,1.45,1.19,0.26,DIS
3,2025-08-06,1.61,1.45,0.16000000000000014,DIS
2,2025-11-13,,1.03,,DIS
133,1993-01-28,-1.52,-1.18,-0.3400000000000001,DAL
132,1993-04-22,-1.06,-0.98,-0.08000000000000007,DAL
131,1993-07-23,-0.2,-0.4,0.2,DAL
130,1993-10-29,0.33,0.27,0.06,DAL
129,1994-01-28,-0.98,-0.62,-0.36,DAL
128,1994-04-28,-1.05,-1.05,0.0,DAL
126,1994-10-27,0.5,0.37,0.13,DAL
125,1995-01-26,-0.39,-0.4,0.010000000000000009,DAL
124,1995-04-27,-0.33,-0.37,0.03999999999999998,DAL
123,1995-07-27,1.61,1.27,0.3400000000000001,DAL
122,1995-10-26,1.29,1.28,0.010000000000000009,DAL
121,1996-01-25,0.47,0.58,-0.10999999999999999,DAL
120,1996-04-25,0.4,0.49,-0.08999999999999997,DAL
119,1996-07-19,2.09,1.99,0.09999999999999987,DAL
118,1996-10-24,1.49,1.52,-0.030000000000000027,DAL
117,1997-01-23,0.82,0.66,0.15999999999999992,DAL
116,1997-04-24,1.44,1.02,0.41999999999999993,DAL
115,1997-07-24,1.95,2.03,-0.07999999999999985,DAL
114,1997-10-23,1.63,1.49,0.1399999999999999,DAL
113,1998-01-21,1.2,0.93,0.2699999999999999,DAL
112,1998-04-20,1.23,1.38,-0.1499999999999999,DAL
111,1998-07-16,2.26,2.15,0.10999999999999988,DAL
110,1998-10-15,2.08,1.89,0.19000000000000017,DAL
109,1999-01-19,1.29,1.3,-0.010000000000000009,DAL
108,1999-04-15,1.51,1.23,0.28,DAL
107,1999-07-19,2.4,2.29,0.10999999999999988,DAL
106,1999-10-18,1.96,1.93,0.030000000000000027,DAL
105,2000-01-18,1.24,1.09,0.1499999999999999,DAL
104,2000-04-18,1.33,1.12,0.20999999999999996,DAL
103,2000-07-20,2.86,2.71,0.1499999999999999,DAL
102,2000-10-17,2.08,2.06,0.020000000000000018,DAL
101,2001-01-18,0.6,0.6,0.0,DAL
100,2001-04-18,-1.02,-0.86,-0.16000000000000003,DAL
99,2001-07-19,-1.03,-1.2,0.16999999999999993,DAL
98,2001-11-01,-2.43,-2.7,0.27,DAL
97,2002-01-31,-3.97,-3.89,-0.08000000000000007,DAL
96,2002-04-16,-2.9,-2.87,-0.029999999999999805,DAL
95,2002-07-18,-1.34,-1.39,0.04999999999999982,DAL
94,2002-10-15,-1.75,-1.84,0.09000000000000008,DAL
93,2003-01-16,-1.9,-2.29,0.3900000000000001,DAL
92,2003-04-17,-3.49,-3.51,0.019999999999999574,DAL
91,2003-07-17,-1.95,-2.08,0.13000000000000012,DAL
90,2003-10-14,-1.43,-1.46,0.030000000000000027,DAL
89,2004-01-14,-1.71,-1.65,-0.06000000000000005,DAL
88,2004-04-14,-3.12,-3.02,-0.10000000000000009,DAL
87,2004-07-19,-2.55,-2.46,-0.08999999999999986,DAL
86,2004-10-20,-4.73,-4.38,-0.35000000000000053,DAL
85,2005-01-20,-5.88,-5.51,-0.3700000000000001,DAL
84,2005-04-21,-4.89,-4.76,-0.1299999999999999,DAL
83,2005-07-21,-2.11,-2.37,0.26000000000000023,DAL
82,2005-11-10,-2.62,-3.0,0.3799999999999999,DAL
81,2006-02-14,-4.13,-3.32,-0.81,DAL
80,2006-05-11,-10.94,-2.15,-8.79,DAL
79,2006-08-11,-11.17,-2.65,-8.52,DAL
78,2006-11-13,-0.23,-1.57,1.34,DAL
77,2007-02-15,-1.22,-1.03,-0.18999999999999995,DAL
76,2007-07-18,0.7,0.59,0.10999999999999999,DAL
74,2007-10-16,0.56,0.42,0.14000000000000007,DAL
73,2008-01-23,-0.18,-0.18,0.0,DAL
72,2008-04-23,-0.69,-0.51,-0.17999999999999994,DAL
71,2008-07-16,0.35,0.1,0.24999999999999997,DAL
69,2009-01-27,-0.5,-0.34,-0.15999999999999998,DAL
68,2009-04-21,-0.84,-1.01,0.17000000000000004,DAL
67,2009-07-22,-0.24,-0.29,0.04999999999999999,DAL
66,2009-10-22,0.06,-0.05,0.11,DAL
65,2010-01-26,-0.27,-0.24,-0.030000000000000027,DAL
64,2010-04-20,-0.23,-0.23,0.0,DAL
63,2010-07-19,0.65,0.64,0.010000000000000009,DAL
62,2010-10-20,1.1,0.94,0.16000000000000014,DAL
61,2011-01-18,0.19,0.24,-0.04999999999999999,DAL
60,2011-04-26,-0.38,-0.5,0.12,DAL
59,2011-07-27,0.43,0.44,-0.010000000000000009,DAL
58,2011-10-25,0.91,0.93,-0.020000000000000018,DAL
57,2012-01-25,0.45,0.38,0.07,DAL
56,2012-04-25,-0.05,-0.05,0.0,DAL
55,2012-07-25,0.69,0.68,0.009999999999999898,DAL
54,2012-11-02,0.9,0.91,-0.010000000000000009,DAL
53,2013-01-22,0.28,0.28,0.0,DAL
52,2013-04-23,0.1,0.07,0.03,DAL
51,2013-07-24,0.98,0.95,0.030000000000000027,DAL
50,2013-10-22,1.41,1.36,0.04999999999999982,DAL
49,2014-01-21,0.65,0.63,0.020000000000000018,DAL
48,2014-04-23,0.33,0.29,0.040000000000000036,DAL
47,2014-07-23,1.04,1.03,0.010000000000000009,DAL
46,2014-10-16,1.2,1.18,0.020000000000000018,DAL
45,2015-01-20,0.78,0.75,0.030000000000000027,DAL
44,2015-04-15,0.45,0.44,0.010000000000000009,DAL
43,2015-07-15,1.27,1.22,0.050000000000000044,DAL
42,2015-10-14,1.74,1.71,0.030000000000000027,DAL
41,2016-01-19,1.18,1.19,-0.010000000000000009,DAL
40,2016-04-14,1.32,1.3,0.020000000000000018,DAL
39,2016-07-14,1.47,1.42,0.050000000000000044,DAL
38,2016-10-13,1.7,1.65,0.050000000000000044,DAL
37,2017-01-12,0.82,0.82,0.0,DAL
36,2017-04-12,0.77,0.75,0.020000000000000018,DAL
35,2017-07-13,1.64,1.67,-0.030000000000000027,DAL
34,2017-10-11,1.57,1.53,0.040000000000000036,DAL
33,2018-01-11,0.96,0.88,0.07999999999999996,DAL
32,2018-04-12,0.74,0.73,0.010000000000000009,DAL
31,2018-07-12,1.77,1.72,0.050000000000000044,DAL
30,2018-10-11,1.83,1.74,0.09000000000000008,DAL
29,2019-01-15,1.3,1.27,0.030000000000000027,DAL
28,2019-04-10,0.96,0.9,0.05999999999999994,DAL
27,2019-07-11,2.35,2.28,0.07000000000000028,DAL
26,2019-10-10,2.32,2.26,0.06000000000000005,DAL
25,2020-01-14,1.7,1.4,0.30000000000000004,DAL
24,2020-04-22,-0.51,-0.72,0.20999999999999996,DAL
23,2020-07-14,-4.43,-3.97,-0.4599999999999995,DAL
22,2020-10-13,-3.3,-3.14,-0.1599999999999997,DAL
21,2021-01-14,-2.53,-2.43,-0.09999999999999964,DAL
20,2021-04-15,-3.55,-3.08,-0.46999999999999975,DAL
19,2021-07-14,-1.07,-1.41,0.33999999999999986,DAL
18,2021-10-13,0.3,0.15,0.15,DAL
17,2022-01-13,0.22,0.15,0.07,DAL
16,2022-04-13,-1.23,-1.28,0.050000000000000044,DAL
15,2022-07-13,1.44,1.73,-0.29000000000000004,DAL
14,2022-10-13,1.51,1.56,-0.050000000000000044,DAL
13,2023-01-13,1.48,1.33,0.1499999999999999,DAL
12,2023-04-13,0.25,0.29,-0.03999999999999998,DAL
11,2023-07-13,2.68,2.4,0.28000000000000025,DAL
10,2023-10-12,2.03,1.95,0.07999999999999985,DAL
9,2024-01-12,1.28,1.17,0.1100000000000001,DAL
8,2024-04-10,0.45,0.3702,0.07980000000000004,DAL
7,2024-07-11,2.36,2.36,0.0,DAL
6,2024-10-10,1.5,1.52,-0.020000000000000018,DAL
5,2025-01-10,1.85,1.74,0.1100000000000001,DAL
4,2025-04-09,0.46,0.3805,0.07950000000000002,DAL
3,2025-07-10,2.1,2.06,0.040000000000000036,DAL
2,2025-10-09,,1.56,,DAL
129,1994-02-11,-0.55,-0.55,0.0,MGM
128,1994-04-20,0.02,0.04285,-0.02285,MGM
127,1994-07-21,0.1,0.08,0.020000000000000004,MGM
126,1994-10-25,0.16,0.14,0.01999999999999999,MGM
125,1995-02-03,0.07,0.07,0.0,MGM
124,1995-04-27,0.03,0.02796,0.00204,MGM
123,1995-07-20,-0.04,0.05,-0.09,MGM
122,1995-10-25,0.08,0.09,-0.009999999999999995,MGM
121,1996-02-01,0.17,0.12,0.05000000000000002,MGM
120,1996-04-25,0.18,0.13,0.04999999999999999,MGM
119,1996-07-22,0.1,0.09,0.010000000000000009,MGM
118,1996-10-22,0.12,0.1,0.01999999999999999,MGM
117,1997-01-30,0.13,0.1,0.03,MGM
116,1997-04-24,0.13,0.12,0.010000000000000009,MGM
115,1997-07-24,0.14,0.14,0.0,MGM
114,1997-10-22,0.16,0.14,0.01999999999999999,MGM
113,1998-01-29,0.13,0.14,-0.010000000000000009,MGM
112,1998-04-30,0.07,0.07,0.0,MGM
111,1998-07-24,0.06,0.07,-0.010000000000000009,MGM
110,1998-10-29,0.16,0.08,0.08,MGM
109,1999-02-04,0.1,0.09,0.010000000000000009,MGM
108,1999-04-22,0.11,0.09,0.020000000000000004,MGM
107,1999-07-15,0.1,0.1,0.0,MGM
106,1999-10-14,0.18,0.13,0.04999999999999999,MGM
105,2000-01-20,0.18,0.16,0.01999999999999999,MGM
104,2000-04-18,0.21,0.17,0.03999999999999998,MGM
103,2000-07-27,0.2,0.17,0.03,MGM
102,2000-10-19,0.23,0.18,0.05000000000000002,MGM
101,2001-02-01,0.22,0.21,0.010000000000000009,MGM
100,2001-04-19,0.27,0.22,0.05000000000000002,MGM
99,2001-07-24,0.24,0.21,0.03,MGM
98,2001-10-30,0.1,0.1,0.0,MGM
97,2002-01-31,0.09,0.05,0.039999999999999994,MGM
96,2002-04-17,0.26,0.17,0.09,MGM
95,2002-07-24,0.28,0.25,0.030000000000000027,MGM
94,2002-10-23,0.26,0.24,0.020000000000000018,MGM
93,2003-01-28,0.14,0.13,0.010000000000000009,MGM
92,2003-04-16,0.2,0.2,0.0,MGM
91,2003-07-17,0.23,0.18,0.05000000000000002,MGM
90,2003-10-21,0.18,0.18,0.0,MGM
89,2004-01-28,0.19,0.14,0.04999999999999999,MGM
88,2004-04-21,0.35,0.23,0.11999999999999997,MGM
87,2004-07-21,0.37,0.29,0.08000000000000002,MGM
86,2004-10-20,0.28,0.28,0.0,MGM
85,2005-02-01,0.26,0.22,0.04000000000000001,MGM
84,2005-04-19,0.44,0.37,0.07,MGM
83,2005-07-28,0.46,0.43,0.030000000000000027,MGM
82,2005-10-26,0.38,0.41,-0.02999999999999997,MGM
81,2006-02-23,0.35,0.33,0.019999999999999962,MGM
80,2006-04-27,0.56,0.52,0.040000000000000036,MGM
79,2006-08-03,0.56,0.53,0.030000000000000027,MGM
78,2006-11-02,0.54,0.41,0.13000000000000006,MGM
77,2007-02-14,0.53,0.48,0.050000000000000044,MGM
76,2007-05-03,0.59,0.63,-0.040000000000000036,MGM
75,2007-08-02,0.62,0.58,0.040000000000000036,MGM
74,2007-10-30,0.62,0.5,0.12,MGM
73,2008-02-21,0.43,0.55,-0.12000000000000005,MGM
72,2008-05-06,0.4,0.43,-0.02999999999999997,MGM
71,2008-08-05,0.4,0.42,-0.019999999999999962,MGM
70,2008-10-29,0.22,0.31,-0.09,MGM
69,2009-03-17,-0.11,0.14,-0.25,MGM
68,2009-05-04,-0.1,-0.07,-0.03,MGM
67,2009-08-03,-0.12,-0.09,-0.03,MGM
66,2009-11-05,-1.70073,-0.08,-1.62073,MGM
65,2010-02-18,-0.25,-0.13,-0.12,MGM
64,2010-05-06,-0.31,-0.27,-0.03999999999999998,MGM
63,2010-08-03,-0.35,-0.24,-0.10999999999999999,MGM
62,2010-11-03,-0.21,-0.23,0.020000000000000018,MGM
61,2011-02-14,-0.2,-0.22,0.01999999999999999,MGM
60,2011-05-04,-0.16,-0.19,0.03,MGM
59,2011-08-08,-0.05,-0.13,0.08,MGM
58,2011-11-03,-0.14,-0.14,0.0,MGM
57,2012-02-22,-0.21,-0.19,-0.01999999999999999,MGM
56,2012-05-03,-0.09,-0.16,0.07,MGM
55,2012-08-07,-0.12,-0.16,0.04000000000000001,MGM
54,2012-10-31,-0.23,-0.16,-0.07,MGM
53,2013-02-20,-0.23,-0.23,0.0,MGM
52,2013-05-02,0.03,-0.1,0.13,MGM
51,2013-08-06,0.04,0.01,0.03,MGM
50,2013-10-31,0.02,0.00727,0.01273,MGM
49,2014-02-19,0.11,-0.01203,0.12203,MGM
48,2014-04-29,0.22,0.09,0.13,MGM
47,2014-08-05,0.22,0.1,0.12,MGM
46,2014-10-30,-0.02,0.06,-0.08,MGM
45,2015-02-17,0.01,-0.00087,0.01087,MGM
44,2015-05-04,0.33,0.13,0.2,MGM
43,2015-08-04,0.17,0.11,0.06000000000000001,MGM
42,2015-10-29,0.12,0.002,0.118,MGM
41,2016-02-18,-0.01,0.08,-0.09,MGM
40,2016-05-05,0.12,0.11,0.009999999999999995,MGM
39,2016-08-04,0.26,0.21,0.05000000000000002,MGM
38,2016-11-07,0.58,0.08,0.49999999999999994,MGM
37,2017-02-16,0.11,0.17,-0.06000000000000001,MGM
36,2017-04-27,0.38,0.29,0.09000000000000002,MGM
35,2017-07-27,0.3,0.3,0.0,MGM
34,2017-11-08,0.33,0.33,0.0,MGM
33,2018-02-20,2.4,0.08,2.32,MGM
32,2018-04-26,0.33,0.29,0.040000000000000036,MGM
31,2018-08-02,0.26,0.29,-0.02999999999999997,MGM
30,2018-10-30,0.25,0.19,0.06,MGM
29,2019-02-13,0.14,0.13,0.010000000000000009,MGM
28,2019-04-29,0.12,0.16,-0.04000000000000001,MGM
27,2019-07-25,0.23,0.25,-0.01999999999999999,MGM
26,2019-10-30,0.31,0.29,0.020000000000000018,MGM
25,2020-02-12,0.08,0.24,-0.15999999999999998,MGM
24,2020-04-30,-0.45,-0.08,-0.37,MGM
23,2020-07-30,-1.52,-1.65,0.1299999999999999,MGM
22,2020-10-29,-1.08,-1.1,0.020000000000000018,MGM
21,2021-02-10,-0.9,-0.96,0.05999999999999994,MGM
20,2021-04-28,-0.68,-0.86,0.17999999999999994,MGM
19,2021-08-04,-0.13,-0.36,0.22999999999999998,MGM
18,2021-11-03,0.03,0.00716,0.02284,MGM
